term,reading,meaning,pos,source_scope,source_type,difficulty,notes
ほぼ,ほぼ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
曲がる,まがる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
微笑む,ほほえむ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
巻く,まく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
褒める,ほめる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
撒く,まく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
ほら,ほら,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
幕,まく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
volunteer,ボランティア,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
枕,まくら,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
堀,ほり,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
負ける,まける,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
掘る,ほる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
曲げる,まげる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
彫る,ほる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
孫,まご,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
滅びる,ほろびる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
誠に,まことに,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
本,ほん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
まさか,まさか,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
盆,ぼん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
摩擦,まさつ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
本気,ほんき,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
正に,まさに,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
本棚,ほんだな,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
交ざる,まざる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
盆地,ぼんち,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
真面目,まじめ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
本当,ほんとう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
交じる,まじる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
本人,ほんにん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
増す,ます,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
本音,ほんね,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
まず,まず,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
ほんの,ほんの,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
まずい,まずい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
本文,ほんぶん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
mask,マスク,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
本物,ほんもの,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
mass communication,マスコミ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
本屋,ほんや,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
貧しい,まずしい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
翻訳,ほんやく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
master,マスター,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
ぼんやり,ぼんやり,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
益々,ますます,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
本来,ほんらい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
混ぜる,まぜる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
又,また,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
末だ,まだ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
間,ま,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
又は,または,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
まあ,まあ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
町,まち,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
まあまあ,まあまあ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
待合室,まちあいしつ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
毎朝,まいあさ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
待ち合わせる,まちあわせる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
microphone,マイク,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
間違い,まちがい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
毎月,まいげつ・まいつき,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
間違う,まちがう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
迷子,まいご,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
間違える,まちがえる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
毎週,まいしゅう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
街角,まちかど,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
毎度,まいど,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
松,まつ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
毎年,まいとし・まいねん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
待つ,まつ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
minus,マイナス,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
真っ赤,まっか,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
毎日,まいにち,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
真っ暗,まっくら,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
毎晩,まいばん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
真っ黒,まっくろ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
参る,まいる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
真っ青,まっさお,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
真っ先,まっさき,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
万年筆,まんねんひつ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
真っ白,まっしろ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
まっすぐ,まっすぐ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
全く,まったく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
実,み,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
match,マッチ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
身,み,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
祭る,まつる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
見上げる,みあげる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
窓,まど,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
見える,みえる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
窓口,まどぐち,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
見送る,みおくる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
纏まる,まとまる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
見下ろす,みおろす,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
纏める,まとめる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
磨く,みがく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
manner,マナー,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
見掛け,みかけ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
学ぶ,まなぶ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
見方,みかた,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
間に合う,まにあう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
味方,みかた,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
真似,まね,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
蜜柑,みかん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
money,マネー,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
右,みぎ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
招く,まねく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
見事,みごと,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
眩しい,まぶしい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
見込み,みこみ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
瞼,まぶた,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
岬,みさき,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
muffler,マフラー,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
短い,みじかい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
まま,まま,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
惨め,みじめ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
mama,ママ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
miss,ミス,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
豆,まめ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
水,みず,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
間も無く,まもなく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
湖,みずうみ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
守る,まもる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
自ら,みずから,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
迷う,まよう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
水着,みずぎ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
marathon,マラソン,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
misprint,ミスプリント,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
丸,まる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
店,みせ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
丸い,まるい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
見せる,みせる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
multimedia,マルチメディア,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
味噌,みそ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
まるで,まるで,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
溝,みぞ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
稀,まれ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
味噌汁,みそしる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
回す,まわす,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
見出し,みだし,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
回り,まわり,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
満たす,みたす,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
回り道,まわりみち,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
乱す,みだす,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
回る,まわる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
乱れる,みだれる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
万,まん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
道,みち,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
万（が）一,まん（が）いち,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
道順,みちじゅん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
満員,まんいん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
導く,みちびく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
漫画,まんが,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
満ちる,みちる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
mansion,マンション,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
蜜,みつ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
満足,まんぞく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
見つかる,みつかる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
満点,まんてん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
見つける,みつける,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
真ん中,まんなか,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
みっともない,みっともない,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
見詰める,みつめる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
虫,むし,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
見通し,みとおし,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
無視,むし,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
認める,みとめる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
蒸し暑い,むしあつい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
緑,みどり,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
虫歯,むしば,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
皆,みな,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
矛盾,むじゅん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
見直す,みなおす,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
むしろ,むしろ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
皆さん,みなさん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
蒸す,むす,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
港,みなと,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
無数,むすう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
南,みなみ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
難しい,むずかしい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
見慣れる,みなれる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
息子,むすこ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
醜い,みにくい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
結ぶ,むすぶ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
実る,みのる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
娘,むすめ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
身振り,みぶり,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
無駄,むだ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
身分,みぶん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
夢中,むちゅう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
見本,みほん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
胸,むね,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
見舞い,みまい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
村,むら,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
見舞う,みまう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
紫,むらさき,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
末満,みまん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
無理,むり,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
耳,みみ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
無料,むりょう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
土産,みやげ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
群れ,むれ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
都,みやこ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
妙,みょう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
苗字,みょうじ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
目,め,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
末来,みらい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
芽,め,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
魅力,みりょく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
姪,めい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
見る,みる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
明確,めいかく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
milk,ミルク,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
名刺,めいし,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
民間,みんかん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
名詞,めいし,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
みんな,みんな,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
名所,めいしょ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
命じる,めいじる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
迷信,めいしん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
無,む,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
名人,めいじん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
mood,ムード,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
名物,めいぶつ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
向かい,むかい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
銘々,めいめい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
向かう,むかう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
命令,めいれい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
迎える,むかえる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
迷惑,めいわく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
昔,むかし,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
目上,めうえ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
向き,むき,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
meter,メーター,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
向く,むく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
眼鏡,めがね,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
剥く,むく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
恵まれる,めぐまれる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
向ける,むける,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
巡る,めぐる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
無限,むげん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
目指す,めざす,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
向こう,むこう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
目覚ましい,めざましい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
飯,めし,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
文字,もじ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
召し上がる,めしあがる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
もしかしたら,もしかしたら,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
目下,めした,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
もしかすると,もしかすると,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
目印,めじるし,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
もしもし,もしもし,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
雌,めす,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
もたらす,もたらす,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
珍しい,めずらしい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
凭･靠れる,もたれる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
目立つ,めだつ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
modern,モダン,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
