term,reading,meaning,pos,source_scope,source_type,difficulty,notes
stuff,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
stupid,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
style,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
subject,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
subjective,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
submit,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
subscribe,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
subsequent,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
substance,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
substantial,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
suburb,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
subway,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
succeed,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
success,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
successful,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
such,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
sudden,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
suffer,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
sufficient,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
sugar,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
suggest,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
suggestion,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
suit,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
suitable,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
sum,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
summary,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
summer,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
sun,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
Sunday,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
sunny,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
super,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
superb,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
superior,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
supermarket,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
supply,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
support,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
suppose,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
sure,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
surf,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
surface,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
surgeon,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
surgery,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
surprise,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
surround,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
surrounding,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
survey,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
survive,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
suspect,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
suspend,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
sustain,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
sweat,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
sweater,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
sweep,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
sweet,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
swim,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
swimming,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
swing,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
switch,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
symbol,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
sympathy,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
symphony,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
system,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
table,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tablet,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tackle,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tail,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tailor,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
take,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tale,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
talent,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
talk,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tall,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tank,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tape,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
target,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
task,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
taste,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tax,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
taxi,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tea,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
teach,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
teacher,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
team,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
teapot,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tear,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
technique,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
technology,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
teenager,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
telephone,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
telescope,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
television (TV),,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tell,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
temperature,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
temple,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
temporary,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
ten,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tend,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tendency,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tennis,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tension,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tenth,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
term,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
terrible,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
territory,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
test,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
text,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
than,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
thank,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
that,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
the,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
theatre,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
theft,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
their,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
them,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
theme,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
themselves,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
then,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
theory,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
there,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
therefore,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
these,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
they,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
thick,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
thin,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
thing,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
think,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
thinking,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
third,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
thirsty,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
thirteen,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
thirty,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
this,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
thorough,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
those,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
though,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
thought,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
thousand,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
threat,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
threaten,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
three,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
through,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
throughout,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
throw,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
thunder,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
Thursday,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
thus,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
ticket,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tidy,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tie,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tiger,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tight,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
time,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tiny,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tip,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tired,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tissue,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
title,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
to,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
toast,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tobacco,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
today,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
together,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
toilet,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tolerate,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tomato,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tomorrow,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
ton,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tone,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tonight,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
too,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tool,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tooth (pl. teeth),,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
toothache,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
top,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
topic,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
total,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
touch,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tough,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tour,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tourist,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tournament,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
toward(s),,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
towel,,,,gaokao-english,official_curriculum_2020,3,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tower,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
town,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
toy,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
track,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
trade,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
tradition,,,,gaokao-english,official_curriculum_2020,2,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
traditional,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
traffic,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
train,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
training,,,,gaokao-english,official_curriculum_2020,1,普通高中英语课程标准（2017年版2020年修订）附录2词汇表；*为必修新增，**为选择性必修新增。
